EventOnScroll,MSecForDownArrow,TimeOnVScroll,relevant,NumOfPageUp,TimeOnMouse,NumOfPageDown,ClickOnWindow,log_id,serverTimeVisit,MSecForPageUp,MSecForUpArrow,NumOfUpArrow,classes,MSecForPageDown,RSS_ID,readability,TimeOnHScroll,novelty,user_like,DOC_ID,TimeOnPage,TimeVisit,user_id,NumOfDownArrow,authority
0,0,0,3,0,2208,0,0,4567,2004-04-28 22:45,0,0,0,|history,0,1323,1,0,3,4,72545,25384,2004-04-28 22:45,69,0,1
0,0,0,3,0,2208,0,0,4570,2004-04-28 22:52,0,0,0,|history,0,1323,1,0,3,4,72545,25384,2004-04-28 22:52,69,0,1
0,0,0,1,0,343,0,0,4575,2004-04-28 23:06,0,0,0,|default,0,2610,0,0,1,1,286607,9839,2004-04-28 23:06,69,0,0
0,0,0,1,0,343,0,0,4577,2004-04-28 23:06,0,0,0,|default,0,2610,0,0,1,1,286607,9839,2004-04-28 23:06,69,0,0
0,0,0,1,0,343,0,0,4578,2004-04-28 23:10,0,0,0,|default,0,2610,0,0,1,1,286607,9839,2004-04-28 23:10,69,0,0
0,0,0,1,0,0,0,0,4580,2004-04-28 23:15,0,0,0,|default,0,3982,0,0,1,1,151598,557,2004-04-28 23:15,69,0,0
0,0,0,1,0,0,0,0,4582,2004-04-28 23:15,0,0,0,|default,0,3982,0,0,1,1,151598,557,2004-04-28 23:15,69,0,0
0,0,0,1,0,0,0,0,4585,2004-04-28 23:16,0,0,0,|default,0,3982,0,0,1,1,151598,557,2004-04-28 23:16,69,0,0
0,0,0,2,0,806,0,0,4586,2004-04-28 23:16,0,0,0,|history,0,5639,0,0,3,3,139106,26241,2004-04-28 23:16,69,0,0
0,0,0,1,0,647,0,0,4862,2004-04-29 18:06,0,0,0,|unusual,0,606,1,0,5,3,217300,28097,2004-04-29 18:06,69,0,0
0,0,0,1,0,647,0,0,4863,2004-04-29 18:06,0,0,0,|unusual,0,606,1,0,5,3,217300,28097,2004-04-29 18:06,69,0,0
0,0,0,1,0,647,0,0,4864,2004-04-29 18:07,0,0,0,|unusual,0,606,1,0,5,3,217300,28097,2004-04-29 18:07,69,0,0
0,0,0,1,0,1576,0,0,4865,2004-04-29 18:08,0,0,0,|unusual,0,606,1,0,3,3,217301,52358,2004-04-29 18:08,69,0,1
0,0,0,3,0,1283,0,0,4867,2004-04-29 18:10,0,0,0,|history|unusual,0,606,1,0,4,3,217297,33047,2004-04-29 18:10,69,0,0
0,0,0,3,0,1283,0,0,4868,2004-04-29 18:10,0,0,0,|history|unusual,0,606,1,0,4,3,217297,33047,2004-04-29 18:10,69,0,0
0,0,0,3,0,1283,0,0,4869,2004-04-29 18:14,0,0,0,|history|unusual,0,606,1,0,4,3,217297,33047,2004-04-29 18:14,69,0,0
0,0,0,1,0,417,0,0,4872,2004-04-29 18:15,0,0,0,|default,0,606,0,0,1,1,217302,8043,2004-04-29 18:15,69,0,0
0,0,0,2,0,1549,0,0,4873,2004-04-29 18:16,0,0,0,|default|finances,0,606,0,0,2,1,217298,17461,2004-04-29 18:16,69,0,0
0,0,0,2,0,1549,0,0,4874,2004-04-29 18:16,0,0,0,|default|finances,0,606,0,0,2,1,217298,17461,2004-04-29 18:16,69,0,0
0,0,0,3,0,2779,0,1,4875,2004-04-29 18:17,0,0,0,|default|technology,0,943,1,0,3,2,288550,35230,2004-04-29 18:17,69,0,0
0,0,0,3,0,2779,0,1,4876,2004-04-29 18:17,0,0,0,|default|technology,0,943,1,0,3,2,288550,35230,2004-04-29 18:17,69,0,0
0,0,0,1,0,2424,0,0,4877,2004-04-29 18:18,0,0,0,|default,0,943,1,0,3,3,288554,15530,2004-04-29 18:18,69,0,0
0,0,0,1,0,1526,0,0,4881,2004-04-29 18:20,0,0,0,|unusual,0,606,1,0,3,3,217299,14390,2004-04-29 18:20,69,0,0
0,0,0,2,0,5219,0,0,4884,2004-04-29 18:22,0,0,0,|history,0,1323,1,0,4,5,72546,38196,2004-04-29 18:22,69,0,0
0,0,0,2,0,5219,0,0,4886,2004-04-29 18:23,0,0,0,|history,0,1323,1,0,4,5,72546,38196,2004-04-29 18:23,69,0,0
0,0,0,2,0,5219,0,0,4887,2004-04-29 18:23,0,0,0,|history,0,1323,1,0,4,5,72546,38196,2004-04-29 18:23,69,0,0
0,0,0,2,0,5437,0,0,4896,2004-04-29 18:40,0,0,0,|history,0,1323,1,0,3,4,72548,9631,2004-04-29 18:40,69,0,0
0,0,0,2,0,5437,0,0,4897,2004-04-29 18:40,0,0,0,|history,0,1323,1,0,3,4,72548,9631,2004-04-29 18:40,69,0,0
0,0,0,2,0,5437,0,0,4898,2004-04-29 18:47,0,0,0,|history,0,1323,1,0,3,4,72548,9631,2004-04-29 18:47,69,0,0
0,0,0,2,0,2088,0,1,4900,2004-04-29 18:52,0,0,0,|entertainment,0,8183,1,0,2,2,286381,66735,2004-04-29 18:52,69,0,0
0,0,0,2,0,2088,0,1,4901,2004-04-29 18:52,0,0,0,|entertainment,0,8183,1,0,2,2,286381,66735,2004-04-29 18:52,69,0,0
0,0,0,2,0,2088,0,1,4902,2004-04-29 18:53,0,0,0,|entertainment,0,8183,1,0,2,2,286381,66735,2004-04-29 18:53,69,0,0
0,0,0,4,0,1022,0,1,4903,2004-04-29 18:58,0,0,0,|default,0,3124,1,0,1,2,288564,12666,2004-04-29 18:58,69,0,0
0,0,0,4,0,1022,0,1,4905,2004-04-29 18:58,0,0,0,|default,0,3124,1,0,1,2,288564,12666,2004-04-29 18:58,69,0,0
0,0,0,4,0,1022,0,1,4906,2004-04-29 18:59,0,0,0,|default,0,3124,1,0,1,2,288564,12666,2004-04-29 18:59,69,0,0
0,0,0,2,0,1262,0,0,4908,2004-04-29 19:08,0,0,0,|space,0,5639,0,0,3,2,139109,12633,2004-04-29 19:08,69,0,0
0,0,0,2,0,1262,0,0,4910,2004-04-29 19:09,0,0,0,|space,0,5639,0,0,3,2,139109,12633,2004-04-29 19:09,69,0,0
0,0,0,2,0,1262,0,0,4911,2004-04-29 19:09,0,0,0,|space,0,5639,0,0,3,2,139109,12633,2004-04-29 19:09,69,0,0
1,0,0,3,0,0,0,0,4913,2004-04-29 19:17,0,0,0,|default|entertainment,0,3982,1,0,2,3,138975,45507,2004-04-29 19:17,69,0,0
1,0,0,3,0,0,0,0,4914,2004-04-29 19:18,0,0,0,|default|entertainment,0,3982,1,0,2,3,138975,45507,2004-04-29 19:18,69,0,0
0,0,0,3,0,4058,0,0,4915,2004-04-29 19:18,0,0,0,|writing,0,8183,1,0,2,4,288832,43626,2004-04-29 19:18,69,0,1
0,0,0,4,0,2099,0,0,4916,2004-04-29 19:18,0,0,0,|writing,0,8183,1,0,3,5,286384,116926,2004-04-29 19:18,69,0,1
0,0,0,-1,0,4102,0,0,4917,2004-04-29 19:18,0,0,0,|writing,0,8183,-1,0,-1,3,286382,12905,2004-04-29 19:18,69,0,-1
0,0,0,-1,0,4102,0,0,4918,2004-04-29 19:18,0,0,0,|writing,0,8183,-1,0,-1,-1,286382,12905,2004-04-29 19:18,69,0,-1
0,0,0,2,0,4102,0,0,4920,2004-04-29 19:18,0,0,0,|writing,0,8183,1,0,2,2,286382,12905,2004-04-29 19:18,69,0,0
0,0,0,2,0,4102,0,0,4921,2004-04-29 19:18,0,0,0,|writing,0,8183,1,0,2,2,286382,12905,2004-04-29 19:18,69,0,0
0,0,0,2,0,2195,0,0,4922,2004-04-29 19:22,0,0,0,|writing,0,8183,1,0,3,4,286373,49261,2004-04-29 19:22,69,0,1
0,0,0,1,0,1145,0,2,4923,2004-04-29 19:25,0,0,0,,0,5262,0,0,1,1,93594,10571,2004-04-29 19:25,69,0,0
0,0,0,2,0,4102,0,0,4925,2004-04-29 19:26,0,0,0,|writing,0,8183,1,0,2,2,286382,12905,2004-04-29 19:26,69,0,0
0,0,0,2,0,2195,0,0,4927,2004-04-29 19:30,0,0,0,|writing,0,8183,1,0,3,4,286373,49261,2004-04-29 19:30,69,0,1
0,0,0,1,0,1145,0,2,4928,2004-04-29 19:34,0,0,0,,0,5262,0,0,1,1,93594,10571,2004-04-29 19:34,69,0,0
0,0,0,2,0,2195,0,0,4931,2004-04-29 19:41,0,0,0,|writing,0,8183,1,0,3,4,286373,49261,2004-04-29 19:41,69,0,1
0,0,0,1,0,1145,0,2,4932,2004-04-29 19:42,0,0,0,,0,5262,0,0,1,1,93594,10571,2004-04-29 19:42,69,0,0
0,0,0,2,0,1053,0,0,5095,2004-04-30 00:56,0,0,0,|default,0,2919,1,0,1,2,83673,3737,2004-04-30 00:56,69,0,0
0,0,0,3,0,19152,0,16,5307,2004-04-30 17:16,0,0,0,|entertainment,0,8195,1,0,3,4,291631,132503,2004-04-30 17:16,69,0,1
0,0,0,3,0,3365,0,0,5308,2004-04-30 17:18,0,0,0,|entertainment,0,8195,1,0,4,4,291633,114130,2004-04-30 17:18,69,0,1
0,0,0,2,0,4271,0,0,5309,2004-04-30 17:20,0,0,0,|entertainment,0,8195,1,0,2,3,291637,91527,2004-04-30 17:20,69,0,1
0,0,0,4,0,18364,0,1,5310,2004-04-30 17:23,0,0,0,|religion|bush,0,8195,1,0,2,4,291639,150531,2004-04-30 17:23,69,0,1
0,0,0,3,0,6723,0,0,5311,2004-04-30 17:25,0,0,0,|writing,0,8196,1,0,2,3,291594,63488,2004-04-30 17:25,69,0,1
0,0,0,3,0,1254,0,0,5312,2004-04-30 17:26,0,0,0,|writing,0,8196,1,0,2,2,291597,76754,2004-04-30 17:26,69,0,1
0,0,0,3,0,3075,0,1,5313,2004-04-30 17:28,0,0,0,|writing,0,8196,1,0,2,3,291598,53228,2004-04-30 17:28,69,0,1
0,0,0,4,0,3264,0,0,5314,2004-04-30 17:29,0,0,0,|health,0,8201,1,0,3,4,291145,65880,2004-04-30 17:29,69,0,1
0,0,0,3,0,4118,0,0,5315,2004-04-30 17:30,0,0,0,|health,0,8201,1,0,2,3,291147,31837,2004-04-30 17:30,69,0,1
0,0,0,4,0,7626,0,0,5316,2004-04-30 17:32,0,0,0,|health,0,8201,1,0,3,4,291148,42704,2004-04-30 17:32,69,0,1
0,0,0,3,0,7650,0,2,5317,2004-04-30 17:33,0,0,0,|health,0,8201,1,0,3,4,291149,45385,2004-04-30 17:33,69,0,1
0,0,0,4,0,3768,0,0,5318,2004-04-30 17:37,0,0,0,|health,0,8201,1,0,3,3,291151,81056,2004-04-30 17:37,69,0,1
0,0,0,4,0,3683,0,0,5319,2004-04-30 17:39,0,0,0,|health,0,8201,1,0,4,4,291157,83440,2004-04-30 17:39,69,0,1
0,0,0,3,0,3403,0,1,5320,2004-04-30 17:47,0,0,0,|default,0,8202,1,0,4,4,293568,218945,2004-04-30 17:47,69,0,1
0,0,0,3,0,5314,0,0,5321,2004-04-30 17:49,0,0,0,|default,0,8202,1,0,3,3,293571,84150,2004-04-30 17:49,69,0,1
0,0,0,3,0,17124,0,0,5322,2004-04-30 17:51,0,0,0,|entertainment,0,8203,1,0,2,3,291185,110390,2004-04-30 17:51,69,0,1
0,0,0,2,0,3775,0,0,5323,2004-04-30 17:53,0,0,0,|entertainment,0,8203,1,0,2,3,291194,73551,2004-04-30 17:53,69,0,1
0,0,0,3,0,3081,0,1,5327,2004-04-30 17:57,0,0,0,|entertainment,0,8203,1,0,3,4,291198,210912,2004-04-30 17:57,69,0,1
0,0,0,2,0,909,0,0,5328,2004-04-30 17:58,0,0,0,|entertainment,0,8203,1,0,2,2,291199,45485,2004-04-30 17:58,69,0,1
0,0,0,2,0,6969,0,0,5333,2004-04-30 18:00,0,0,0,|entertainment,0,8203,1,0,2,3,291201,102654,2004-04-30 18:00,69,0,1
0,0,0,3,0,0,0,0,5336,2004-04-30 18:04,0,0,0,|entertainment,0,8203,1,0,2,4,291222,317,2004-04-30 18:04,69,0,1
0,0,0,4,0,2630,0,1,5337,2004-04-30 18:07,0,0,0,|entertainment,0,8203,1,0,2,4,291225,156198,2004-04-30 18:07,69,0,1
0,0,0,4,0,10313,0,0,5339,2004-04-30 18:10,0,0,0,|Jennifer Garner|entertainment,0,8203,1,0,2,4,291211,204967,2004-04-30 18:10,69,0,1
0,0,0,2,0,5316,0,0,5341,2004-04-30 18:13,0,0,0,|space,0,8207,1,0,3,4,291287,75348,2004-04-30 18:13,69,0,1
0,0,0,4,0,0,0,0,5344,2004-04-30 18:15,0,0,0,|technology,0,8207,1,0,3,4,291295,367,2004-04-30 18:15,69,0,1
0,0,0,4,0,939,0,0,5345,2004-04-30 18:16,0,0,0,|default,0,8207,1,0,2,3,291285,40108,2004-04-30 18:16,69,0,1
0,0,0,3,0,235,0,0,5347,2004-04-30 18:17,0,0,0,|default,0,8209,1,0,3,4,291336,23907,2004-04-30 18:17,69,0,1
0,0,0,3,0,8476,0,0,5641,2004-05-01 20:54,0,0,0,|iraq,0,8195,1,0,2,3,295440,129387,2004-05-01 20:54,69,0,1
0,0,0,2,0,535,0,0,5642,2004-05-01 20:55,0,0,0,|entertainment,0,8195,1,0,2,2,294837,7093,2004-05-01 20:55,69,0,1
0,0,0,2,0,13291,0,2,5643,2004-05-01 20:56,0,0,0,|entertainment,0,8195,1,0,3,3,294838,57750,2004-05-01 20:56,69,0,1
0,0,0,1,0,4303,0,0,5644,2004-05-01 20:57,0,0,0,|entertainment,0,8195,1,0,2,2,294839,64870,2004-05-01 20:57,69,0,1
0,0,0,2,0,12431,0,1,5645,2004-05-01 20:59,0,0,0,|entertainment,0,8195,1,0,2,2,294840,70356,2004-05-01 20:59,69,0,1
0,0,0,5,0,23583,0,3,5646,2004-05-01 21:02,0,0,0,|history|religion|entertainment,0,8195,1,0,4,5,294844,282404,2004-05-01 21:02,69,0,1
0,0,0,1,0,31185,0,0,5647,2004-05-01 21:05,0,0,0,|entertainment|writing,0,8196,1,0,3,3,294820,174517,2004-05-01 21:05,69,0,1
0,0,0,4,0,14578,0,0,5648,2004-05-01 21:08,0,0,0,|bush|writing,0,8196,1,0,3,4,294822,175930,2004-05-01 21:08,69,0,1
0,0,0,3,0,23025,0,0,5649,2004-05-01 21:12,0,0,0,|writing,0,8196,1,0,2,3,294814,188956,2004-05-01 21:12,69,0,1
0,0,0,1,0,9687,0,3,5650,2004-05-01 21:13,0,0,0,|writing,0,8196,1,0,2,2,294823,48886,2004-05-01 21:13,69,0,1
0,0,0,1,0,38576,0,3,5651,2004-05-01 21:15,0,0,0,|religion|writing,0,8196,1,0,2,2,294819,114619,2004-05-01 21:15,69,0,1
0,0,0,3,0,31849,0,11,5652,2004-05-01 21:18,0,0,0,|bush|writing,0,8196,1,0,2,2,291612,156276,2004-05-01 21:18,69,0,1
0,0,0,4,0,8376,0,3,5653,2004-05-01 21:20,0,0,0,|religion|writing,0,8196,1,0,2,4,291619,88462,2004-05-01 21:20,69,0,1
0,0,0,2,0,6594,0,0,5654,2004-05-01 21:22,0,0,0,|writing,0,8196,1,0,2,3,291617,80604,2004-05-01 21:22,69,0,1
0,0,0,3,0,12867,0,2,5655,2004-05-01 21:24,0,0,0,|bush|elections,0,8196,1,0,3,4,291616,104533,2004-05-01 21:24,69,0,1
0,0,0,4,0,11401,0,0,5656,2004-05-01 21:26,0,0,0,|religion|writing,0,8196,1,0,2,4,291609,103355,2004-05-01 21:26,69,0,1
0,0,0,2,0,1293,0,1,5657,2004-05-01 21:27,0,0,0,|default,0,8197,1,0,3,2,294797,46089,2004-05-01 21:27,69,0,1
0,0,0,3,0,6801,0,0,5658,2004-05-01 21:28,0,0,0,|default,0,8198,1,0,3,4,294765,53238,2004-05-01 21:28,69,0,1
0,0,0,3,0,9713,0,1,5659,2004-05-01 21:30,0,0,0,|default,0,8198,1,0,4,4,294770,81924,2004-05-01 21:30,69,0,1
1,0,0,3,0,1280,0,0,5660,2004-05-01 21:33,0,0,0,|default,0,8198,1,0,3,5,294772,155740,2004-05-01 21:33,69,0,1
4,0,0,2,0,1293,0,0,5661,2004-05-01 21:35,0,0,0,|default,0,8198,1,0,2,3,294774,108537,2004-05-01 21:35,69,0,1
2,0,0,3,0,106,0,0,5662,2004-05-01 21:38,0,0,0,|default|entertainment,0,8198,1,0,4,4,294775,171142,2004-05-01 21:38,69,0,1
2,0,0,2,0,143,0,0,5663,2004-05-01 21:40,0,0,0,|default|entertainment,0,8198,1,0,2,2,294757,57044,2004-05-01 21:40,69,0,1
0,0,0,2,0,860,0,0,5664,2004-05-01 21:40,0,0,0,|default,0,8198,1,0,3,2,294758,10997,2004-05-01 21:40,69,0,1
0,0,0,2,0,0,0,0,5665,2004-05-01 21:41,0,0,0,|food,0,8198,1,0,2,3,294759,1014,2004-05-01 21:41,69,0,1
0,0,0,4,0,4876,0,3,5666,2004-05-01 21:42,0,0,0,|food,0,8198,1,0,3,4,294761,59633,2004-05-01 21:42,69,0,1
0,0,0,3,0,1025,0,0,5667,2004-05-01 21:43,0,0,0,|design,0,8199,1,0,2,2,294778,13257,2004-05-01 21:43,69,0,1
0,0,0,2,0,1864,0,3,5668,2004-05-01 21:45,0,0,0,|default,0,8199,1,0,4,4,294784,122714,2004-05-01 21:45,69,0,1
1,0,0,2,0,4278,0,1,5669,2004-05-01 21:46,0,0,0,|default,0,8199,1,0,4,3,294779,35309,2004-05-01 21:46,69,0,1
0,0,0,2,0,11832,0,4,5670,2004-05-01 21:48,0,0,0,|default,0,8199,1,0,3,3,294780,50322,2004-05-01 21:48,69,0,1
0,0,0,2,0,788,0,22,5671,2004-05-01 21:51,0,0,0,|default,0,8199,1,0,3,3,294785,126422,2004-05-01 21:51,69,0,1
0,0,0,2,0,1044,0,0,5672,2004-05-01 21:51,0,0,0,|design,0,8199,1,0,4,4,294777,8593,2004-05-01 21:51,69,0,1
2,0,0,1,0,2211,0,4,5673,2004-05-01 21:55,0,0,0,|entertainment,0,8199,1,0,2,2,294792,207416,2004-05-01 21:55,69,0,1
0,0,0,2,0,4979,0,0,5788,2004-05-02 17:49,0,0,0,|entertainment,0,8195,1,0,2,2,296380,88901,2004-05-02 17:49,69,0,1
0,0,0,2,0,7215,0,0,5789,2004-05-02 17:51,0,0,0,|entertainment,0,8195,1,0,2,4,296381,81634,2004-05-02 17:51,69,0,1
0,0,0,2,0,7215,0,0,5790,2004-05-02 17:52,0,0,0,|entertainment,0,8195,1,0,2,4,296381,81634,2004-05-02 17:52,69,0,1
0,0,0,1,0,421,0,1,5791,2004-05-02 17:53,0,0,0,|entertainment,0,8195,1,0,2,1,296385,16536,2004-05-02 17:53,69,0,1
0,0,0,1,0,1448,0,1,5793,2004-05-02 17:56,0,0,0,|entertainment,0,8195,1,0,2,1,296392,16769,2004-05-02 17:56,69,0,1
0,0,0,2,0,6091,0,2,5794,2004-05-02 18:00,0,0,0,|space|entertainment,0,8195,1,0,3,4,296399,109713,2004-05-02 18:00,69,0,1
0,0,0,2,0,17944,0,6,5796,2004-05-02 18:02,0,0,0,|entertainment,0,8195,1,0,4,5,296403,100377,2004-05-02 18:02,69,0,1
1,0,0,2,0,5,0,9,5799,2004-05-02 18:06,0,0,0,|entertainment,0,8195,1,0,2,2,296407,112212,2004-05-02 18:06,69,0,1
1,0,0,1,0,904,0,4,5802,2004-05-02 18:07,0,0,0,|entertainment,0,8195,1,0,2,1,296388,63969,2004-05-02 18:07,69,0,1
0,0,0,2,0,12873,0,3,5803,2004-05-02 18:09,0,0,0,|jobs|finances,0,8197,1,0,3,4,296363,81030,2004-05-02 18:09,69,0,1
0,0,0,1,0,2387,0,1,5805,2004-05-02 18:10,0,0,0,|entertainment,0,8197,1,0,2,1,296366,48049,2004-05-02 18:10,69,0,1
1,0,0,2,0,2634,0,1,5807,2004-05-02 18:12,0,0,0,|default,0,8197,1,0,4,5,296370,91274,2004-05-02 18:12,69,0,1
0,0,0,2,0,9103,0,1,5808,2004-05-02 18:14,0,0,0,|food,0,8197,1,0,3,4,296374,68354,2004-05-02 18:14,69,0,1
2,0,0,3,0,9278,0,1,5812,2004-05-02 18:16,0,0,0,|design,0,8197,1,0,3,4,296379,137046,2004-05-02 18:16,69,0,1
3,0,0,2,0,3286,0,2,5814,2004-05-02 18:19,0,0,0,|entertainment,0,8199,1,0,2,3,294788,109315,2004-05-02 18:19,69,0,1
2,0,0,1,0,5400,0,1,5816,2004-05-02 18:21,0,0,0,|entertainment,0,8199,1,0,2,1,294793,62545,2004-05-02 18:21,69,0,1
0,0,0,2,0,10990,0,1,5820,2004-05-02 18:23,0,0,0,|entertainment,0,8199,1,0,2,4,294786,113033,2004-05-02 18:23,69,0,1
0,0,0,1,0,9218,0,0,5823,2004-05-02 18:25,0,0,0,|default,0,8199,1,0,2,3,294787,75098,2004-05-02 18:25,69,0,1
1,0,0,1,0,10218,0,1,5828,2004-05-02 18:27,0,0,0,|default,0,8199,1,0,2,1,294790,122713,2004-05-02 18:27,69,0,1
0,0,0,3,0,19388,0,2,5833,2004-05-02 18:30,0,0,0,|entertainment,0,8199,1,0,3,4,294794,162040,2004-05-02 18:30,69,0,1
1,0,0,2,0,364,0,1,5837,2004-05-02 18:32,0,0,0,|default,0,8201,1,0,4,5,296242,96148,2004-05-02 18:32,69,0,1
0,0,0,2,0,12532,0,0,5842,2004-05-02 18:34,0,0,0,|health,0,8201,1,0,2,3,294531,79550,2004-05-02 18:34,69,0,1
1,0,0,2,0,6751,0,0,5846,2004-05-02 18:37,0,0,0,|health,0,8201,1,0,4,4,294526,99337,2004-05-02 18:37,69,0,1
0,0,0,2,0,1026,0,0,5850,2004-05-02 18:39,0,0,0,|iraq,0,8202,1,0,2,3,296259,31026,2004-05-02 18:39,69,0,1
0,0,0,1,0,5705,0,1,5852,2004-05-02 18:40,0,0,0,|default,0,8202,1,0,2,3,296266,65857,2004-05-02 18:40,69,0,1
0,0,0,2,0,10841,0,7,5857,2004-05-02 18:43,0,0,0,|iraq,0,8202,1,0,2,4,296267,114391,2004-05-02 18:43,69,0,1
0,0,0,2,0,935,0,1,5864,2004-05-02 18:47,0,0,0,|design,0,8202,1,0,3,4,294532,119863,2004-05-02 18:47,69,0,1
1,0,0,2,0,712,0,0,5867,2004-05-02 18:50,0,0,0,|default,0,8204,1,0,3,3,296286,103085,2004-05-02 18:50,69,0,1
0,0,0,2,0,4005,0,3,6596,2004-05-04 01:27,0,0,0,|default,0,134,1,0,2,2,282934,19237,2004-05-04 01:27,69,0,1
0,0,0,1,0,2483,0,1,6598,2004-05-04 01:28,0,0,0,|iraq,0,134,1,0,1,1,282936,12283,2004-05-04 01:28,69,0,0
0,0,0,1,0,2396,0,0,6600,2004-05-04 01:30,0,0,0,|default,0,17,1,0,1,2,292843,40088,2004-05-04 01:30,69,0,1
3,0,0,1,0,1549,0,0,6601,2004-05-04 01:30,0,0,0,|default,0,8052,0,0,1,1,295302,26537,2004-05-04 01:30,69,0,0
0,0,0,2,0,2366,0,0,6602,2004-05-04 01:32,0,0,0,|health,0,8221,1,0,3,3,296327,47501,2004-05-04 01:32,69,0,0
0,0,0,1,0,2580,0,0,6604,2004-05-04 01:33,0,0,0,|health,0,8221,0,0,1,2,294747,29207,2004-05-04 01:33,69,0,0
0,0,0,1,0,1645,0,0,6606,2004-05-04 01:34,0,0,0,|health,0,8254,1,0,1,2,294861,9509,2004-05-04 01:34,69,0,1
1,0,0,1,0,778,0,0,6607,2004-05-04 01:35,0,0,0,|default,0,8052,0,0,1,1,295307,5881,2004-05-04 01:35,69,0,0
0,0,0,1,0,0,0,0,6608,2004-05-04 01:38,0,0,0,|iraq,0,2,1,0,1,2,282484,103,2004-05-04 01:38,69,0,1
0,0,0,2,0,3108,0,2,6609,2004-05-04 01:39,0,0,0,|iraq,0,2,1,0,1,2,282491,56378,2004-05-04 01:39,69,0,1
0,0,0,1,0,4295,0,0,6610,2004-05-04 01:41,0,0,0,|default,0,3,1,0,2,2,282471,76327,2004-05-04 01:41,69,0,1
0,0,0,1,0,5075,0,0,6611,2004-05-04 01:42,0,0,0,|default,0,134,0,0,1,1,280794,56889,2004-05-04 01:42,69,0,0
0,0,0,1,0,2889,0,0,6612,2004-05-04 01:43,0,0,0,|default,0,134,0,0,1,1,276081,25769,2004-05-04 01:43,69,0,0
0,0,0,1,0,15050,0,1,6613,2004-05-04 01:44,0,0,0,|bush,0,134,0,0,1,1,263149,178788,2004-05-04 01:44,69,0,0
0,0,0,1,0,1950,0,1,6614,2004-05-04 01:45,0,0,0,|jobs,0,438,1,0,1,1,297810,11137,2004-05-04 01:45,69,0,1
0,0,0,1,0,4175,0,0,6615,2004-05-04 01:45,0,0,0,|jobs,0,438,0,0,1,2,297814,14924,2004-05-04 01:45,69,0,1
0,0,0,1,0,7197,0,3,6616,2004-05-04 01:46,0,0,0,|jobs,0,438,0,0,1,1,297815,47792,2004-05-04 01:46,69,0,1
0,0,0,2,0,2363,0,0,6617,2004-05-04 01:46,0,0,0,|jobs,0,438,0,0,1,2,297837,15554,2004-05-04 01:46,69,0,1
0,0,0,1,0,765,0,0,6618,2004-05-04 01:47,0,0,0,|jobs,0,438,0,0,1,1,290189,13523,2004-05-04 01:47,69,0,1
0,0,0,3,0,0,0,0,6619,2004-05-04 01:48,0,0,0,|jobs,0,438,0,0,1,1,285962,401,2004-05-04 01:48,69,0,1
0,0,0,2,0,2664,0,0,6620,2004-05-04 01:50,0,0,0,|jobs,0,438,1,0,1,2,272474,26609,2004-05-04 01:50,69,0,1
0,0,0,1,0,2241,0,0,6621,2004-05-04 01:51,0,0,0,|jobs,0,438,0,0,1,1,272472,16140,2004-05-04 01:51,69,0,1
0,0,0,2,0,1975,0,0,6622,2004-05-04 01:52,0,0,0,|food|jobs,0,438,0,0,1,1,274943,15970,2004-05-04 01:52,69,0,1
0,0,0,2,0,1374,0,1,6623,2004-05-04 01:52,0,0,0,|jobs,0,438,0,0,1,2,277888,26296,2004-05-04 01:52,69,0,1
0,0,0,2,0,544,0,0,6624,2004-05-04 01:55,0,0,0,|entertainment,0,8181,1,0,2,4,293428,1065,2004-05-04 01:55,69,0,1
0,0,0,1,0,290,0,1,6625,2004-05-04 01:55,0,0,0,|default,0,8052,0,0,1,1,295311,5609,2004-05-04 01:55,69,0,0
0,0,0,3,0,2962,0,2,6627,2004-05-04 01:57,0,0,0,|health,0,8221,1,0,2,3,294749,57933,2004-05-04 01:57,69,0,0
0,0,0,2,0,8183,0,0,6628,2004-05-04 01:58,0,0,0,|health,0,8221,1,0,2,2,294746,62789,2004-05-04 01:58,69,0,0
0,0,0,3,0,4072,0,1,6629,2004-05-04 01:59,0,0,0,|health,0,8221,1,0,3,3,294750,30891,2004-05-04 01:59,69,0,0
0,0,0,3,0,906,0,0,6631,2004-05-04 02:01,0,0,0,|health,0,8221,1,0,2,3,294752,23352,2004-05-04 02:01,69,0,0
0,0,0,3,0,2030,0,0,6632,2004-05-04 02:03,0,0,0,|health,0,8221,1,0,3,3,294745,40412,2004-05-04 02:03,69,0,1
0,0,0,2,0,7493,0,0,6633,2004-05-04 02:04,0,0,0,|health,0,8221,0,0,3,2,294744,61475,2004-05-04 02:04,69,0,1
0,0,0,5,0,5899,0,0,6635,2004-05-04 02:05,0,0,0,|health,0,8221,1,0,3,5,294743,31198,2004-05-04 02:05,69,0,1
0,0,0,2,0,7987,0,2,6639,2004-05-04 02:07,0,0,0,|health,0,8221,1,0,2,2,294753,121873,2004-05-04 02:07,69,0,1
1,0,0,1,0,994,0,0,6640,2004-05-04 02:09,0,0,0,|default|difficult to understand,0,8272,0,0,2,2,298282,41025,2004-05-04 02:09,69,0,1
0,0,0,2,0,8596,0,0,6641,2004-05-04 02:10,0,0,0,|health,0,8272,1,0,4,4,296773,51660,2004-05-04 02:10,69,0,1
0,0,0,4,0,9275,0,0,6643,2004-05-04 02:13,0,0,0,,0,8272,0,0,2,3,294053,28767,2004-05-04 02:13,69,0,0
